flow,departures,arrivals,temperature
0.0,0.0,0.0,7.6179999999999986
0.0,0.0,0.0,7.631800000000001
0.0,0.0,0.0,7.631800000000001
0.0,0.0,0.0,7.9134
0.0,0.0,0.0,7.9134
0.0,0.0,0.0,8.392000000000001
0.0,0.0,0.0,8.392000000000001
0.0,0.0,0.0,7.5774
0.0,0.0,0.0,7.5774
0.0,0.0,0.0,7.9460000000000015
0.0,0.0,0.0,7.9460000000000015
0.0,0.0,0.0,7.787799999999999
0.0,0.0,0.0,7.787799999999999
0.0,0.0,0.0,7.5314
0.0,0.0,0.0,7.5314
0.0,0.0,0.0,9.902
0.0,0.0,0.0,9.902
0.0,0.0,0.0,12.16
0.0,0.0,0.0,12.16
0.0,0.0,0.0,11.008
0.0,0.0,0.0,11.008
0.0,0.0,0.0,9.304
0.0,0.0,0.0,9.304
0.0,0.0,0.0,9.446
0.0,0.0,0.0,9.446
-1.0,1.0,0.0,8.661999999999999
0.0,0.0,0.0,8.661999999999999
0.0,0.0,0.0,11.598
0.0,0.0,0.0,11.598
0.0,0.0,0.0,12.55
0.0,0.0,0.0,12.55
-1.0,1.0,0.0,8.922
0.0,0.0,0.0,8.922
-1.0,1.0,0.0,10.55
0.0,0.0,0.0,10.55
0.0,0.0,0.0,10.416
0.0,0.0,0.0,10.416
-1.0,1.0,0.0,12.502
0.0,0.0,0.0,12.502
0.0,0.0,0.0,10.8
0.0,0.0,0.0,10.8
0.0,0.0,0.0,12.856
0.0,0.0,0.0,12.856
0.0,0.0,0.0,12.915999999999995
0.0,0.0,0.0,12.915999999999995
0.0,0.0,0.0,12.505999999999998
0.0,0.0,0.0,12.505999999999998
0.0,0.0,0.0,10.622
0.0,0.0,0.0,10.622
0.0,0.0,0.0,11.482000000000001
0.0,0.0,0.0,11.482000000000001
0.0,0.0,0.0,11.98
0.0,0.0,0.0,11.98
0.0,0.0,0.0,10.86
0.0,0.0,0.0,10.86
0.0,0.0,0.0,10.788
0.0,0.0,0.0,10.788
-1.0,1.0,0.0,12.278
0.0,0.0,0.0,12.278
0.0,0.0,0.0,14.056
0.0,0.0,0.0,14.056
-1.0,1.0,0.0,14.454000000000002
0.0,0.0,0.0,14.454000000000002
0.0,0.0,0.0,16.619999999999994
0.0,0.0,0.0,16.619999999999994
-1.0,1.0,0.0,14.303999999999998
0.0,0.0,0.0,14.303999999999998
0.0,0.0,0.0,13.778000000000002
0.0,0.0,0.0,13.778000000000002
-1.0,1.0,0.0,13.784
0.0,0.0,0.0,13.784
-1.0,1.0,0.0,13.773999999999996
0.0,0.0,0.0,13.773999999999996
0.0,0.0,0.0,15.128
0.0,0.0,0.0,15.128
0.0,0.0,0.0,12.748
0.0,0.0,0.0,12.748
0.0,0.0,0.0,13.546
0.0,0.0,0.0,13.546
0.0,0.0,0.0,12.982
0.0,0.0,0.0,12.982
0.0,0.0,0.0,12.956
0.0,0.0,0.0,12.956
0.0,0.0,0.0,12.36
0.0,0.0,0.0,12.36
0.0,0.0,0.0,12.198
0.0,0.0,0.0,12.198
0.0,0.0,0.0,12.974
0.0,0.0,0.0,12.974
0.0,0.0,0.0,12.442
0.0,0.0,0.0,12.442
0.0,0.0,0.0,12.595999999999998
0.0,0.0,0.0,12.595999999999998
0.0,0.0,0.0,14.294
0.0,0.0,0.0,14.294
0.0,0.0,0.0,12.145999999999999
0.0,0.0,0.0,12.145999999999999
0.0,0.0,0.0,11.202
0.0,0.0,0.0,11.202
0.0,0.0,0.0,10.714
0.0,0.0,0.0,10.714
0.0,0.0,0.0,10.925999999999998
0.0,0.0,0.0,10.925999999999998
0.0,0.0,0.0,11.182
0.0,0.0,0.0,11.182
0.0,0.0,0.0,10.12
0.0,0.0,0.0,10.12
0.0,0.0,0.0,10.558
0.0,0.0,0.0,10.558
0.0,0.0,0.0,10.748
0.0,0.0,0.0,10.748
0.0,0.0,0.0,11.866
0.0,0.0,0.0,11.866
0.0,0.0,0.0,14.854
0.0,0.0,0.0,14.854
0.0,0.0,0.0,14.268
0.0,0.0,0.0,14.268
0.0,0.0,0.0,13.11
0.0,0.0,0.0,13.11
0.0,0.0,0.0,11.784
0.0,0.0,0.0,11.784
0.0,0.0,0.0,12.250000000000002
0.0,0.0,0.0,12.250000000000002
0.0,0.0,0.0,14.626
0.0,0.0,0.0,14.626
0.0,0.0,0.0,14.118
0.0,0.0,0.0,14.118
0.0,0.0,0.0,11.98
0.0,0.0,0.0,11.98
0.0,0.0,0.0,10.864
0.0,0.0,0.0,10.864
0.0,0.0,0.0,10.794
0.0,0.0,0.0,10.794
0.0,0.0,0.0,11.03
0.0,0.0,0.0,11.03
0.0,0.0,0.0,11.058
0.0,0.0,0.0,11.058
0.0,0.0,0.0,9.992
0.0,0.0,0.0,9.992
0.0,0.0,0.0,12.306
0.0,0.0,0.0,12.306
0.0,0.0,0.0,10.118
0.0,0.0,0.0,10.118
0.0,0.0,0.0,9.317999999999998
0.0,0.0,0.0,9.317999999999998
0.0,0.0,0.0,12.392
0.0,0.0,0.0,12.392
0.0,0.0,0.0,10.724
0.0,0.0,0.0,10.724
0.0,0.0,0.0,14.941999999999998
0.0,0.0,0.0,14.941999999999998
0.0,0.0,0.0,12.786
0.0,0.0,0.0,12.786
0.0,0.0,0.0,12.883999999999995
0.0,0.0,0.0,12.883999999999995
0.0,0.0,0.0,12.404000000000002
0.0,0.0,0.0,12.404000000000002
0.0,0.0,0.0,10.45
0.0,0.0,0.0,10.45
0.0,0.0,0.0,14.092000000000002
0.0,0.0,0.0,14.092000000000002
0.0,0.0,0.0,15.136
0.0,0.0,0.0,15.136
0.0,0.0,0.0,12.318
0.0,0.0,0.0,12.318
0.0,0.0,0.0,13.357999999999999
0.0,0.0,0.0,13.357999999999999
0.0,0.0,0.0,11.718
0.0,0.0,0.0,11.718
0.0,0.0,0.0,11.984000000000002
0.0,0.0,0.0,11.984000000000002
0.0,0.0,0.0,13.395999999999995
0.0,0.0,0.0,13.395999999999995
0.0,0.0,0.0,11.442
0.0,0.0,0.0,11.442
0.0,0.0,0.0,11.274000000000001
0.0,0.0,0.0,11.274000000000001
0.0,0.0,0.0,12.572
0.0,0.0,0.0,12.572
0.0,0.0,0.0,13.844
0.0,0.0,0.0,13.844
0.0,0.0,0.0,12.913999999999998
0.0,0.0,0.0,12.913999999999998
0.0,0.0,0.0,11.984000000000002
0.0,0.0,0.0,11.984000000000002
0.0,0.0,0.0,12.152
0.0,0.0,0.0,12.152
0.0,0.0,0.0,12.932000000000002
0.0,0.0,0.0,12.932000000000002
0.0,0.0,0.0,14.432
0.0,0.0,0.0,14.432
0.0,0.0,0.0,15.638
0.0,0.0,0.0,15.638
0.0,0.0,0.0,16.137999999999998
0.0,0.0,0.0,16.137999999999998
0.0,0.0,0.0,16.052
0.0,0.0,0.0,16.052
0.0,0.0,0.0,13.81
0.0,0.0,0.0,13.81
0.0,0.0,0.0,14.018
0.0,0.0,0.0,14.018
0.0,0.0,0.0,12.168
0.0,0.0,0.0,12.168
0.0,0.0,0.0,12.595999999999998
0.0,0.0,0.0,12.595999999999998
0.0,0.0,0.0,12.692
0.0,0.0,0.0,12.692
0.0,0.0,0.0,19.898
0.0,0.0,0.0,19.898
0.0,0.0,0.0,15.184000000000001
0.0,0.0,0.0,15.184000000000001
0.0,0.0,0.0,14.315999999999999
0.0,0.0,0.0,14.315999999999999
0.0,0.0,0.0,13.622
0.0,0.0,0.0,13.622
0.0,0.0,0.0,11.736
0.0,0.0,0.0,11.736
-1.0,1.0,0.0,11.84
0.0,0.0,0.0,11.84
0.0,0.0,0.0,10.146
0.0,0.0,0.0,10.146
0.0,0.0,0.0,10.55
0.0,0.0,0.0,10.55
0.0,0.0,0.0,11.234000000000002
0.0,0.0,0.0,11.234000000000002
0.0,0.0,0.0,9.886
0.0,0.0,0.0,9.886
0.0,0.0,0.0,10.895999999999999
0.0,0.0,0.0,10.895999999999999
0.0,0.0,0.0,10.64
0.0,0.0,0.0,10.64
0.0,0.0,0.0,11.432
0.0,0.0,0.0,11.432
0.0,0.0,0.0,10.932
0.0,0.0,0.0,10.932
0.0,0.0,0.0,10.084
0.0,0.0,0.0,10.084
0.0,0.0,0.0,10.108
0.0,0.0,0.0,10.108
0.0,0.0,0.0,9.612
0.0,0.0,0.0,9.612
0.0,0.0,0.0,13.578
0.0,0.0,0.0,13.578
-1.0,1.0,0.0,11.486
0.0,0.0,0.0,11.486
0.0,0.0,0.0,11.366
0.0,0.0,0.0,11.366
0.0,0.0,0.0,9.93
0.0,0.0,0.0,9.93
-1.0,1.0,0.0,11.14
0.0,0.0,0.0,11.14
0.0,0.0,0.0,10.510000000000002
0.0,0.0,0.0,10.510000000000002
0.0,0.0,0.0,12.132
0.0,0.0,0.0,12.132
-1.0,1.0,0.0,12.830000000000002
0.0,0.0,0.0,12.830000000000002
-1.0,1.0,0.0,11.432
0.0,0.0,0.0,11.432
0.0,0.0,0.0,12.21
0.0,0.0,0.0,12.21
-3.0,3.0,0.0,10.918
0.0,0.0,0.0,10.918
-1.0,1.0,0.0,12.68
0.0,0.0,0.0,12.68
0.0,0.0,0.0,10.458
0.0,0.0,0.0,10.458
0.0,0.0,0.0,9.368
0.0,0.0,0.0,9.368
0.0,0.0,0.0,9.986
0.0,0.0,0.0,9.986
0.0,0.0,0.0,9.443999999999999
0.0,0.0,0.0,9.443999999999999
0.0,0.0,0.0,10.68
0.0,0.0,0.0,10.68
-1.0,1.0,0.0,9.576
0.0,0.0,0.0,9.576
0.0,0.0,0.0,9.358
0.0,0.0,0.0,9.358
0.0,0.0,0.0,11.475999999999999
0.0,0.0,0.0,11.475999999999999
0.0,0.0,0.0,9.594
0.0,0.0,0.0,9.594
0.0,0.0,0.0,9.594
0.0,0.0,0.0,9.594
0.0,0.0,0.0,9.154
0.0,0.0,0.0,9.154
0.0,0.0,0.0,9.032
0.0,0.0,0.0,9.032
0.0,0.0,0.0,8.687999999999999
0.0,0.0,0.0,8.687999999999999
0.0,0.0,0.0,8.709999999999999
0.0,0.0,0.0,8.709999999999999
0.0,0.0,0.0,8.681999999999999
0.0,0.0,0.0,8.681999999999999
0.0,0.0,0.0,9.37
0.0,0.0,0.0,9.37
0.0,0.0,0.0,8.824000000000002
0.0,0.0,0.0,8.824000000000002
0.0,0.0,0.0,9.116
0.0,0.0,0.0,9.116
0.0,0.0,0.0,8.067199999999998
0.0,0.0,0.0,8.067199999999998
0.0,0.0,0.0,9.076
0.0,0.0,0.0,9.076
0.0,0.0,0.0,9.2
0.0,0.0,0.0,9.2
0.0,0.0,0.0,9.330000000000002
0.0,0.0,0.0,9.330000000000002
0.0,0.0,0.0,8.286
0.0,0.0,0.0,8.286
0.0,0.0,0.0,9.116
0.0,0.0,0.0,9.116
0.0,0.0,0.0,9.27
0.0,0.0,0.0,9.27
0.0,0.0,0.0,9.114
0.0,0.0,0.0,9.114
0.0,0.0,0.0,8.54
0.0,0.0,0.0,8.54
0.0,0.0,0.0,9.294
0.0,0.0,0.0,9.294
0.0,0.0,0.0,8.517999999999999
0.0,0.0,0.0,8.517999999999999
0.0,0.0,0.0,8.104000000000001
0.0,0.0,0.0,8.104000000000001
0.0,0.0,0.0,8.0328
0.0,0.0,0.0,8.0328
0.0,0.0,0.0,8.014599999999998
0.0,0.0,0.0,8.014599999999998
0.0,0.0,0.0,7.9594
0.0,0.0,0.0,7.9594
0.0,0.0,0.0,7.647
0.0,0.0,0.0,7.647
0.0,0.0,0.0,8.2606
0.0,0.0,0.0,8.2606
0.0,0.0,0.0,7.8476
0.0,0.0,0.0,7.8476
0.0,0.0,0.0,7.1129999999999995
0.0,0.0,0.0,7.1129999999999995
0.0,0.0,0.0,7.134400000000001
0.0,0.0,0.0,7.134400000000001
0.0,0.0,0.0,7.2664
0.0,0.0,0.0,7.2664
0.0,0.0,0.0,6.894
0.0,0.0,0.0,6.894
0.0,0.0,0.0,7.3408
0.0,0.0,0.0,7.3408
0.0,0.0,0.0,6.923400000000001
0.0,0.0,0.0,6.923400000000001
0.0,0.0,0.0,7.1382
0.0,0.0,0.0,7.1382
0.0,0.0,0.0,6.8977999999999975
0.0,0.0,0.0,6.8977999999999975
0.0,0.0,0.0,7.0262
0.0,0.0,0.0,7.0262
0.0,0.0,0.0,7.047200000000001
0.0,0.0,0.0,7.047200000000001
0.0,0.0,0.0,7.9015999999999975
0.0,0.0,0.0,7.9015999999999975
0.0,0.0,0.0,7.520799999999999
0.0,0.0,0.0,7.520799999999999
0.0,0.0,0.0,7.4735999999999985
0.0,0.0,0.0,7.4735999999999985
0.0,0.0,0.0,7.250199999999999
0.0,0.0,0.0,7.250199999999999
0.0,0.0,0.0,10.37
0.0,0.0,0.0,10.37
0.0,0.0,0.0,9.142
0.0,0.0,0.0,9.142
0.0,0.0,0.0,11.642
0.0,0.0,0.0,11.642
0.0,0.0,0.0,12.198
0.0,0.0,0.0,12.198
0.0,0.0,0.0,9.936
0.0,0.0,0.0,9.936
0.0,0.0,0.0,10.114
0.0,0.0,0.0,10.114
0.0,0.0,0.0,11.46
0.0,0.0,0.0,11.46
0.0,0.0,0.0,11.262
0.0,0.0,0.0,11.262
0.0,0.0,0.0,12.552
0.0,0.0,0.0,12.552
0.0,0.0,0.0,15.232
0.0,0.0,0.0,15.232
0.0,0.0,0.0,13.026
0.0,0.0,0.0,13.026
0.0,0.0,0.0,12.666
0.0,0.0,0.0,12.666
0.0,0.0,0.0,12.004000000000001
0.0,0.0,0.0,12.004000000000001
0.0,0.0,0.0,9.516
0.0,0.0,0.0,9.516
0.0,0.0,0.0,9.22
0.0,0.0,0.0,9.22
0.0,0.0,0.0,10.204
0.0,0.0,0.0,10.204
0.0,0.0,0.0,10.732
0.0,0.0,0.0,10.732
0.0,0.0,0.0,18.694000000000006
0.0,0.0,0.0,18.694000000000006
0.0,0.0,0.0,19.252
0.0,0.0,0.0,19.252
0.0,0.0,0.0,16.592000000000002
0.0,0.0,0.0,16.592000000000002
-1.0,1.0,0.0,17.645999999999994
0.0,0.0,0.0,17.645999999999994
0.0,0.0,0.0,15.844
0.0,0.0,0.0,15.844
0.0,0.0,0.0,14.422
0.0,0.0,0.0,14.422
-1.0,1.0,0.0,19.088
0.0,0.0,0.0,19.088
-2.0,2.0,0.0,17.477999999999998
0.0,0.0,0.0,17.477999999999998
0.0,0.0,0.0,18.288
0.0,0.0,0.0,18.288
0.0,0.0,0.0,17.798000000000005
0.0,0.0,0.0,17.798000000000005
0.0,0.0,0.0,18.822000000000006
0.0,0.0,0.0,18.822000000000006
-1.0,1.0,0.0,16.284000000000002
0.0,0.0,0.0,16.284000000000002
0.0,0.0,0.0,13.814000000000002
0.0,0.0,0.0,13.814000000000002
0.0,0.0,0.0,17.315999999999995
0.0,0.0,0.0,17.315999999999995
0.0,0.0,0.0,16.046
0.0,0.0,0.0,16.046
-1.0,1.0,0.0,18.160000000000004
0.0,0.0,0.0,18.160000000000004
-3.0,3.0,0.0,16.518
0.0,0.0,0.0,16.518
-5.0,5.0,0.0,17.402
0.0,0.0,0.0,17.402
-3.0,3.0,0.0,18.042
0.0,0.0,0.0,18.042
0.0,0.0,0.0,13.289999999999996
0.0,0.0,0.0,13.289999999999996
-1.0,1.0,0.0,12.906
0.0,0.0,0.0,12.906
0.0,0.0,0.0,13.198
0.0,0.0,0.0,13.198
0.0,0.0,0.0,13.294
0.0,0.0,0.0,13.294
-1.0,1.0,0.0,13.462
0.0,0.0,0.0,13.462
-1.0,1.0,0.0,13.252
0.0,0.0,0.0,13.252
0.0,0.0,0.0,10.806
0.0,0.0,0.0,10.806
-1.0,1.0,0.0,11.46
0.0,0.0,0.0,11.46
-1.0,1.0,0.0,14.951999999999998
0.0,0.0,0.0,14.951999999999998
-3.0,3.0,0.0,12.650000000000002
0.0,0.0,0.0,12.650000000000002
-2.0,2.0,0.0,12.712
0.0,0.0,0.0,12.712
-4.0,4.0,0.0,11.998
0.0,0.0,0.0,11.998
0.0,0.0,0.0,11.808000000000002
0.0,0.0,0.0,11.808000000000002
-2.0,2.0,0.0,10.568
0.0,0.0,0.0,10.568
0.0,0.0,0.0,11.175999999999998
0.0,0.0,0.0,11.175999999999998
-1.0,1.0,0.0,12.104000000000001
0.0,0.0,0.0,12.104000000000001
0.0,0.0,0.0,11.39
0.0,0.0,0.0,11.39
0.0,0.0,0.0,10.624
0.0,0.0,0.0,10.624
0.0,0.0,0.0,10.106
0.0,0.0,0.0,10.106
0.0,0.0,0.0,10.34
0.0,0.0,0.0,10.34
-1.0,1.0,0.0,9.943999999999999
0.0,0.0,0.0,9.943999999999999
0.0,0.0,0.0,9.768
0.0,0.0,0.0,9.768
0.0,0.0,0.0,9.738
0.0,0.0,0.0,9.738
0.0,0.0,0.0,9.778
0.0,0.0,0.0,9.778
0.0,0.0,0.0,9.576
0.0,0.0,0.0,9.576
0.0,0.0,0.0,9.582
0.0,0.0,0.0,9.582
0.0,0.0,0.0,10.858
0.0,0.0,0.0,10.858
0.0,0.0,0.0,9.42
0.0,0.0,0.0,9.42
0.0,0.0,0.0,9.384
0.0,0.0,0.0,9.384
0.0,0.0,0.0,9.386
0.0,0.0,0.0,9.386
0.0,0.0,0.0,9.488
0.0,0.0,0.0,9.488
0.0,0.0,0.0,9.412
0.0,0.0,0.0,9.412
0.0,0.0,0.0,9.276000000000002
0.0,0.0,0.0,9.276000000000002
0.0,0.0,0.0,10.212
0.0,0.0,0.0,10.212
0.0,0.0,0.0,9.544
0.0,0.0,0.0,9.544
0.0,0.0,0.0,10.402
0.0,0.0,0.0,10.402
0.0,0.0,0.0,9.79
0.0,0.0,0.0,9.79
0.0,0.0,0.0,9.59
0.0,0.0,0.0,9.59
0.0,0.0,0.0,10.118
0.0,0.0,0.0,10.118
0.0,0.0,0.0,10.338
0.0,0.0,0.0,10.338
0.0,0.0,0.0,10.888
0.0,0.0,0.0,10.888
0.0,0.0,0.0,11.145999999999999
0.0,0.0,0.0,11.145999999999999
0.0,0.0,0.0,11.222
0.0,0.0,0.0,11.222
0.0,0.0,0.0,10.174
0.0,0.0,0.0,10.174
0.0,0.0,0.0,10.23
0.0,0.0,0.0,10.23
0.0,0.0,0.0,11.384
0.0,0.0,0.0,11.384
0.0,0.0,0.0,11.058000000000002
0.0,0.0,0.0,11.058000000000002
0.0,0.0,0.0,10.303999999999998
0.0,0.0,0.0,10.303999999999998
0.0,0.0,0.0,10.704
0.0,0.0,0.0,10.704
0.0,0.0,0.0,11.166
0.0,0.0,0.0,11.166
0.0,0.0,0.0,12.151999999999996
0.0,0.0,0.0,12.151999999999996
0.0,0.0,0.0,11.172
0.0,0.0,0.0,11.172
0.0,0.0,0.0,11.104
0.0,0.0,0.0,11.104
0.0,0.0,0.0,11.024000000000001
0.0,0.0,0.0,11.024000000000001
0.0,0.0,0.0,11.232
0.0,0.0,0.0,11.232
0.0,0.0,0.0,11.31
0.0,0.0,0.0,11.31
0.0,0.0,0.0,11.774000000000001
0.0,0.0,0.0,11.774000000000001
0.0,0.0,0.0,11.788
0.0,0.0,0.0,11.788
0.0,0.0,0.0,12.095999999999998
0.0,0.0,0.0,12.095999999999998
0.0,0.0,0.0,12.378
0.0,0.0,0.0,12.378
0.0,0.0,0.0,12.404000000000002
0.0,0.0,0.0,12.404000000000002
0.0,0.0,0.0,12.73
0.0,0.0,0.0,12.73
0.0,0.0,0.0,12.126
0.0,0.0,0.0,12.126
0.0,0.0,0.0,11.912
0.0,0.0,0.0,11.912
0.0,0.0,0.0,15.925999999999998
0.0,0.0,0.0,15.925999999999998
0.0,0.0,0.0,13.828
0.0,0.0,0.0,13.828
0.0,0.0,0.0,14.398
0.0,0.0,0.0,14.398
0.0,0.0,0.0,14.26
0.0,0.0,0.0,14.26
0.0,0.0,0.0,13.272
0.0,0.0,0.0,13.272
0.0,0.0,0.0,13.844
0.0,0.0,0.0,13.844
0.0,0.0,0.0,14.065999999999999
0.0,0.0,0.0,14.065999999999999
0.0,0.0,0.0,14.544
0.0,0.0,0.0,14.544
0.0,0.0,0.0,13.812000000000001
0.0,0.0,0.0,13.812000000000001
0.0,0.0,0.0,15.232
0.0,0.0,0.0,15.232
-1.0,1.0,0.0,14.584
0.0,0.0,0.0,14.584
-1.0,1.0,0.0,15.468
0.0,0.0,0.0,15.468
0.0,0.0,0.0,15.314000000000002
0.0,0.0,0.0,15.314000000000002
-1.0,1.0,0.0,15.288
0.0,0.0,0.0,15.288
0.0,0.0,0.0,14.246
0.0,0.0,0.0,14.246
0.0,0.0,0.0,15.872
0.0,0.0,0.0,15.872
0.0,0.0,0.0,17.35
0.0,0.0,0.0,17.35
0.0,0.0,0.0,14.392
0.0,0.0,0.0,14.392
0.0,0.0,0.0,13.654000000000002
0.0,0.0,0.0,13.654000000000002
-1.0,1.0,0.0,13.4
0.0,0.0,0.0,13.4
0.0,0.0,0.0,14.0
0.0,0.0,0.0,14.0
-2.0,2.0,0.0,15.082
0.0,0.0,0.0,15.082
-1.0,1.0,0.0,13.657999999999998
0.0,0.0,0.0,13.657999999999998
-1.0,1.0,0.0,12.946000000000002
0.0,0.0,0.0,12.946000000000002
0.0,0.0,0.0,15.27
0.0,0.0,0.0,15.27
-2.0,2.0,0.0,16.594
0.0,0.0,0.0,16.594
-1.0,1.0,0.0,13.511999999999995
0.0,0.0,0.0,13.511999999999995
0.0,0.0,0.0,14.451999999999998
0.0,0.0,0.0,14.451999999999998
0.0,0.0,0.0,13.074000000000002
0.0,0.0,0.0,13.074000000000002
0.0,0.0,0.0,12.053999999999998
0.0,0.0,0.0,12.053999999999998
0.0,0.0,0.0,14.588
0.0,0.0,0.0,14.588
0.0,0.0,0.0,12.248
0.0,0.0,0.0,12.248
-3.0,3.0,0.0,12.174
0.0,0.0,0.0,12.174
-1.0,1.0,0.0,14.082
0.0,0.0,0.0,14.082
0.0,0.0,0.0,12.226
0.0,0.0,0.0,12.226
-1.0,1.0,0.0,11.735999999999999
0.0,0.0,0.0,11.735999999999999
-1.0,1.0,0.0,11.204
0.0,0.0,0.0,11.204
-1.0,1.0,0.0,16.258
0.0,0.0,0.0,16.258
0.0,0.0,0.0,13.238
0.0,0.0,0.0,13.238
0.0,0.0,0.0,12.548000000000002
0.0,0.0,0.0,12.548000000000002
0.0,0.0,0.0,12.63
0.0,0.0,0.0,12.63
0.0,0.0,0.0,12.502
0.0,0.0,0.0,12.502
0.0,0.0,0.0,13.441999999999998
0.0,0.0,0.0,13.441999999999998
0.0,0.0,0.0,12.77
0.0,0.0,0.0,12.77
0.0,0.0,0.0,13.944
0.0,0.0,0.0,13.944
0.0,0.0,0.0,13.2
0.0,0.0,0.0,13.2
-1.0,1.0,0.0,13.684000000000001
0.0,0.0,0.0,13.684000000000001
-1.0,1.0,0.0,12.794
0.0,0.0,0.0,12.794
0.0,0.0,0.0,12.422
0.0,0.0,0.0,12.422
0.0,0.0,0.0,12.509999999999998
0.0,0.0,0.0,12.509999999999998
0.0,0.0,0.0,12.3
0.0,0.0,0.0,12.3
0.0,0.0,0.0,14.642000000000001
0.0,0.0,0.0,14.642000000000001
0.0,0.0,0.0,15.906
0.0,0.0,0.0,15.906
0.0,0.0,0.0,13.336000000000002
0.0,0.0,0.0,13.336000000000002
0.0,0.0,0.0,13.118
0.0,0.0,0.0,13.118
0.0,0.0,0.0,13.734000000000002
0.0,0.0,0.0,13.734000000000002
0.0,0.0,0.0,13.22
0.0,0.0,0.0,13.22
0.0,0.0,0.0,12.866
0.0,0.0,0.0,12.866
0.0,0.0,0.0,13.268
0.0,0.0,0.0,13.268
0.0,0.0,0.0,12.152000000000001
0.0,0.0,0.0,12.152000000000001
0.0,0.0,0.0,11.328
0.0,0.0,0.0,11.328
0.0,0.0,0.0,12.47
0.0,0.0,0.0,12.47
0.0,0.0,0.0,11.857999999999999
0.0,0.0,0.0,11.857999999999999
0.0,0.0,0.0,11.088
0.0,0.0,0.0,11.088
0.0,0.0,0.0,13.966
0.0,0.0,0.0,13.966
0.0,0.0,0.0,10.944
0.0,0.0,0.0,10.944
0.0,0.0,0.0,11.556
0.0,0.0,0.0,11.556
0.0,0.0,0.0,11.216
0.0,0.0,0.0,11.216
0.0,0.0,0.0,12.967999999999998
0.0,0.0,0.0,12.967999999999998
0.0,0.0,0.0,12.94
0.0,0.0,0.0,12.94
0.0,0.0,0.0,12.546
0.0,0.0,0.0,12.546
0.0,0.0,0.0,12.382
0.0,0.0,0.0,12.382
0.0,0.0,0.0,11.09
0.0,0.0,0.0,11.09
0.0,0.0,0.0,12.992
0.0,0.0,0.0,12.992
0.0,0.0,0.0,11.986
0.0,0.0,0.0,11.986
0.0,0.0,0.0,11.504000000000001
0.0,0.0,0.0,11.504000000000001
0.0,0.0,0.0,11.876
0.0,0.0,0.0,11.876
0.0,0.0,0.0,12.995999999999999
0.0,0.0,0.0,12.995999999999999
0.0,0.0,0.0,10.76
0.0,0.0,0.0,10.76
0.0,0.0,0.0,11.07
0.0,0.0,0.0,11.07
0.0,0.0,0.0,10.778
0.0,0.0,0.0,10.778
0.0,0.0,0.0,10.63
0.0,0.0,0.0,10.63
0.0,0.0,0.0,10.814000000000002
0.0,0.0,0.0,10.814000000000002
0.0,0.0,0.0,10.202000000000002
0.0,0.0,0.0,10.202000000000002
0.0,0.0,0.0,10.298
0.0,0.0,0.0,10.298
0.0,0.0,0.0,9.624
0.0,0.0,0.0,9.624
0.0,0.0,0.0,10.818
0.0,0.0,0.0,10.818
0.0,0.0,0.0,11.178
0.0,0.0,0.0,11.178
0.0,0.0,0.0,9.842
0.0,0.0,0.0,9.842
0.0,0.0,0.0,9.7
0.0,0.0,0.0,9.7
0.0,0.0,0.0,9.847999999999999
0.0,0.0,0.0,9.847999999999999
-1.0,1.0,0.0,11.644
0.0,0.0,0.0,11.644
0.0,0.0,0.0,10.574000000000002
0.0,0.0,0.0,10.574000000000002
0.0,0.0,0.0,10.214
0.0,0.0,0.0,10.214
0.0,0.0,0.0,9.906
0.0,0.0,0.0,9.906
0.0,0.0,0.0,9.733999999999998
0.0,0.0,0.0,9.733999999999998
0.0,0.0,0.0,9.704
0.0,0.0,0.0,9.704
0.0,0.0,0.0,9.14
0.0,0.0,0.0,9.14
0.0,0.0,0.0,11.16
0.0,0.0,0.0,11.16
0.0,0.0,0.0,9.027999999999999
0.0,0.0,0.0,9.027999999999999
0.0,0.0,0.0,8.724
0.0,0.0,0.0,8.724
0.0,0.0,0.0,9.44
0.0,0.0,0.0,9.44
0.0,0.0,0.0,9.3
0.0,0.0,0.0,9.3
0.0,0.0,0.0,10.106
0.0,0.0,0.0,10.106
0.0,0.0,0.0,12.686000000000002
0.0,0.0,0.0,12.686000000000002
0.0,0.0,0.0,12.014
0.0,0.0,0.0,12.014
0.0,0.0,0.0,10.218
0.0,0.0,0.0,10.218
0.0,0.0,0.0,9.394000000000002
0.0,0.0,0.0,9.394000000000002
-1.0,1.0,0.0,10.062
0.0,0.0,0.0,10.062
0.0,0.0,0.0,14.544
0.0,0.0,0.0,14.544
0.0,0.0,0.0,15.942000000000002
0.0,0.0,0.0,15.942000000000002
0.0,0.0,0.0,13.807999999999998
0.0,0.0,0.0,13.807999999999998
0.0,0.0,0.0,9.862
0.0,0.0,0.0,9.862
0.0,0.0,0.0,8.606
0.0,0.0,0.0,8.606
0.0,0.0,0.0,10.686
0.0,0.0,0.0,10.686
-1.0,1.0,0.0,13.032
0.0,0.0,0.0,13.032
-1.0,1.0,0.0,10.468
0.0,0.0,0.0,10.468
0.0,0.0,0.0,13.712
0.0,0.0,0.0,13.712
-1.0,1.0,0.0,13.682
0.0,0.0,0.0,13.682
-2.0,2.0,0.0,10.404000000000002
0.0,0.0,0.0,10.404000000000002
0.0,0.0,0.0,11.264000000000001
0.0,0.0,0.0,11.264000000000001
